"10",0,0,0,3,0,0,2,0,0,143,0,0,0,0,0,2,8,0,0,0,0,1,0,0,2,0,0,5,1,0,0,0,0,0,4,1,2,11,2,0,2,4,6,0,3,0,0,19,2,3,2,0,0,0,0,2,0,0,0,0,9,0,0,0,3,0,0,15,1,3,4,2,0,3,6,4,0,0,2,0,4,3,3,0,0,2,8,1,1,7,3,1,2,0,10,0,6,0,0,15,4,1,0,0,0,5,0,0,0,0,4,4,0,3,4,0,1,0,2,3,1,5,2,0,0,8,3,16,3,2509,0,5,2,0,13,206,7,16,6,27,20,6,2,7,0,6,0,0,2,0,0,0,0,1,2,0,0,0,22,22,10,14,0,2,4,3,0,14,1,0,0,0,1,0,2,0,2,1,3,1,0,0,0,28,0,2,3,0,2,0,1,7,0,3,9,1,0,1,0,0,1,0,22,0,1,0,3,1,0,0,4,0,13,13,0,17,12,0,0,0,0,0,2,13,1,0,19,42,5,4,10,11,0,6,6,4,6,0,0,1,0,4,0,11,0,0,4,0,0,1,1,0,0,1,0,1,0,1,4,5,13,22,4
"11",0,0,0,1,0,0,0,0,1,0,32,0,1,6,0,0,1,0,0,0,5,12,0,0,3,3,0,0,1,0,0,0,1,0,1,0,0,0,2,11,0,0,1,1,21,0,0,14,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,1,4,12,0,0,0,0,0,2,2,8,0,0,7,0,0,0,0,0,3,0,5,9,2,12,0,0,0,0,0,0,3,0,0,9,1,0,0,0,1,12,7,0,0,0,11,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,103,0,1,1,0,15,20,0,5,6,7,2,5,0,1,0,2,1,0,1,0,0,0,0,0,0,5,0,0,13,13,4,9,6,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,6,15,20,1,8,11,0,5,3,0,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,15,1,1,3,0
"12",0,0,0,2,0,0,0,0,0,0,0,27,419,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,31,0,23,0,0,203,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,151,0,0,0,0,0,2,1,0,0,0,50,0,0,0,0,0,0,0,68,30,0,54,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,26,0,0,0,0,38,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,15,0,0,0,0,11,16,0,9,5,54,17,42,0,1,0,18,0,0,18,0,0,0,0,0,0,107,0,0,108,75,109,81,0,14,0,0,0,62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,156,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,385,219,5,29,64,0,19,30,30,48,0,0,0,1,2,0,111,0,0,79,0,0,0,0,0,1,0,0,0,0,0,122,11,10,12,0
"13",0,0,0,101,0,0,7,1,0,14,0,115,2186,4,0,1,0,5,0,0,1,0,0,21,26,1,0,5,0,0,0,0,81,1,2,0,3,0,2,43,33,9,306,0,310,0,0,1839,1,620,0,64,0,1,0,4,0,0,0,0,2,16,1,0,75,45,1,2308,0,1,0,0,1,12,72,3,0,0,1099,2,0,20,1,0,0,0,1782,1141,3,1348,0,0,7,0,18,0,30,0,0,1213,0,0,0,0,2,1150,0,0,0,3,1379,1309,0,13,0,0,0,0,0,0,3,0,1210,0,1,0,0,2,0,1142,0,2,0,0,617,1678,3,655,486,751,480,961,15,6,1,737,0,0,133,4,0,0,2,0,0,2131,0,0,2263,1994,1204,1252,1,65,0,2,0,1505,0,0,0,0,0,0,0,0,1,0,26,2,0,0,0,2454,0,2,1,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,422,0,1177,0,0,0,12,9,0,0,4,1,0,2,4,115,0,18,0,5,554,2801,5406,114,586,2180,1,626,683,295,621,1,0,0,0,8,0,1869,2,0,2390,0,0,0,0,0,7,16,2,0,0,12,1158,291,388,172,6
"14",0,0,0,11,0,0,7,0,0,1,7,3,94,148,0,9,3,0,0,0,9,12,0,3,44,16,0,0,1,0,0,0,42,0,2,1,1,0,2,8,2,7,9,0,24,0,0,138,8,24,2,10,1,1,5,0,0,0,0,0,8,1,1,0,30,15,16,132,1,1,0,9,0,1,13,5,9,0,160,3,0,0,0,0,0,0,128,91,14,82,8,0,0,0,3,0,16,0,0,97,0,0,0,0,15,88,6,0,0,3,71,71,1,0,0,0,1,0,0,0,0,9,30,0,0,0,0,0,0,727,12,0,2,2,75,248,0,83,42,76,22,52,0,4,0,80,4,5,23,0,0,1,12,1,3,58,0,0,132,118,59,112,9,3,0,14,0,135,1,0,2,0,0,0,3,2,1,1,50,0,0,0,0,181,0,8,9,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,9,0,0,1,30,12,33,0,0,2,0,10,0,1,5,1,0,4,4,4,2,0,10,33,61,136,203,11,56,136,0,23,29,22,33,0,0,1,0,2,0,55,0,0,156,0,0,0,0,8,7,8,2,3,0,2,118,8,24,27,2
"15",0,0,0,1,0,0,6,0,2,1,0,0,1,0,17,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,8,0,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1,8,0,0,1,0,0,0,0,2,2,0,9,1,4,0,0,0,2,0,1,0,6,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,1,211,0,1,2,0,5,208,0,3,3,3,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,7,22,5,13,0,0,0,0,0,11,5,0,1,0,1,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,6,13,4,0,2,2,0,2,7,2,4,0,0,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,5,4,0
"16",0,0,1,1,0,0,5,0,6,4,0,0,5,1,7,26,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,1,8,0,0,2,0,3,0,2,0,0,9,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,21,0,1,0,0,4,0,0,1,0,0,13,0,0,1,3,0,0,2,5,6,0,2,0,7,1,0,5,0,0,3,0,8,2,4,0,0,0,7,0,0,0,0,2,2,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,3,1,311,0,1,3,0,8,242,1,8,6,7,2,0,2,2,0,8,0,0,0,0,0,0,0,0,1,1,0,0,15,19,1,25,0,1,0,0,0,13,1,0,1,20,3,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,2,0,15,0,0,0,0,9,0,0,12,0,0,6,15,4,1,4,7,0,2,5,4,4,0,0,0,0,0,0,3,1,0,0,0,0,6,0,0,0,0,0,1,0,5,6,2,3,2,0
"17",0,0,1,46,0,0,10,0,2,11,1,0,44,3,0,0,186,1,0,1,0,2,0,3,125,4,0,0,3,0,0,0,35,2,14,20,62,1,9,15,14,9,9,0,43,0,0,139,100,20,0,14,0,1,2,0,0,0,0,0,87,13,2,0,88,18,0,142,1,7,1,11,0,19,20,34,5,1,466,71,0,1,0,0,7,0,88,86,14,92,2,0,0,0,2,0,195,1,0,125,0,0,0,0,15,129,1,0,0,23,109,192,0,2,0,0,11,0,0,1,2,0,73,3,1,0,4,4,1,1152,4,0,0,0,126,685,1,75,40,52,16,184,22,6,1,428,2,0,6,3,0,0,0,0,2,59,1,0,100,101,53,154,1,3,0,3,0,147,0,0,0,0,0,0,8,0,4,1,95,0,0,0,0,172,0,20,33,3,2,0,1,3,10,0,7,1,0,0,0,0,1,0,1,0,0,0,48,2,64,1,0,0,0,1,58,0,2,0,0,6,3,3,64,8,1,6,45,133,194,57,44,183,1,35,83,17,20,0,0,0,0,6,0,49,0,0,172,1,0,0,0,0,107,128,2,0,1,2,68,6,15,21,0
"18",0,0,2,2,0,0,4,0,0,2,0,0,18,0,0,0,1,22,0,2,0,2,0,7,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,24,25,1,0,3,0,4,48,0,13,8,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,23,12,2,0,0,0,23,31,2,1,6,12,0,7,1,0,0,0,0,1,3,1,15,0,0,0,5,2,0,1,0,0,31,0,0,0,0,0,12,0,0,0,0,5,8,0,10,0,0,2,0,0,0,0,0,2,1,5,0,6,2,0,155,0,2,0,6,16,86,0,32,18,29,13,14,1,0,2,22,0,0,10,15,5,0,0,0,1,3,2,0,15,12,23,17,0,10,3,8,9,20,0,0,0,12,0,0,0,0,2,0,0,1,4,0,2,30,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,1,8,0,1,4,6,0,0,1,0,0,0,9,0,1,0,1,0,2,0,0,3,27,23,19,13,14,7,17,14,13,24,0,4,4,6,14,0,5,7,1,13,3,0,0,0,5,0,0,0,0,5,5,1,11,25,5,1
"19",0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,5,0,0,57,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,3,0,1,2,0,3,5,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,4,0,0,0,0,2,3,0,216,0,3,1,0,2,65,3,4,3,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,8,0,0,2,1,0,4,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,3,0,6,1,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,0,0,0,0,3,0,0,2,7,2,2,1,3,0,4,1,5,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2
"20",0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,18,0,0,0,1,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,23,0,6,2,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,13,3,5,0,0,0,16,12,1,0,4,7,0,4,0,0,0,0,1,2,2,0,11,0,0,0,3,1,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,100,0,0,0,1,3,125,0,11,9,6,5,4,1,0,0,3,0,0,7,2,2,0,0,0,0,1,3,2,23,6,5,6,0,7,0,4,2,12,0,0,1,7,0,0,0,0,0,0,0,4,2,0,5,24,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,4,1,0,2,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,10,11,2,4,17,1,6,6,10,5,0,1,5,2,2,0,5,2,1,3,2,0,0,0,1,0,0,0,1,2,0,2,0,6,2,1
"21",0,0,0,0,0,0,2,0,0,0,7,0,18,7,0,0,0,0,0,0,56,17,1,4,3,6,0,0,2,0,0,0,4,0,3,4,3,0,2,1,0,0,2,0,4,0,0,14,1,3,0,3,1,0,6,0,0,0,0,0,5,4,0,0,3,0,3,30,0,0,0,1,0,0,0,1,1,0,16,6,0,0,1,0,1,0,6,11,0,10,0,1,0,0,0,0,2,0,0,25,0,0,0,0,5,18,7,0,0,0,7,15,0,2,0,2,0,0,0,0,9,0,5,0,0,0,0,0,0,207,0,1,0,0,28,38,0,15,7,7,17,8,0,0,0,13,4,2,0,0,0,0,3,0,0,4,6,0,18,37,8,14,2,0,0,1,0,19,0,0,1,0,0,0,1,6,0,0,7,0,0,0,0,28,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,2,0,1,1,0,0,0,2,12,2,5,1,1,6,0,23,18,3,8,18,0,3,5,1,8,0,0,0,1,2,0,8,0,0,16,0,0,0,0,0,0,1,1,1,0,1,5,3,1,21,1
"22",0,0,0,1,0,0,2,0,0,0,6,0,5,20,0,3,0,0,0,0,10,65,0,0,12,22,0,1,0,0,0,0,8,0,1,1,1,0,1,3,0,0,2,0,8,0,0,25,4,12,0,0,0,0,3,0,0,0,0,0,4,0,0,0,11,3,9,24,0,1,2,0,0,0,6,0,0,1,17,3,0,0,0,0,2,0,41,24,8,19,0,0,0,0,0,0,11,0,0,27,0,1,0,0,5,23,4,1,0,4,16,32,0,0,0,3,0,0,0,0,4,4,6,0,0,0,0,1,0,262,0,2,0,0,27,65,0,19,10,15,18,12,1,0,0,18,0,1,3,0,0,0,4,0,0,6,0,0,41,36,14,26,7,0,0,0,0,40,0,0,0,0,0,0,2,1,0,0,13,0,1,0,1,55,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,9,1,3,2,0,0,0,3,2,0,1,1,5,2,10,33,24,9,12,39,0,7,12,5,17,0,0,0,0,1,0,8,0,0,27,1,0,0,0,0,1,0,0,0,0,4,31,3,4,11,0
"23",0,0,0,1,0,0,1,0,0,15,1,0,2,0,0,0,0,0,0,0,0,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,2,1,1,7,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,9,1,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,8,0,4,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
"24",0,0,0,22,0,0,3,1,0,2,0,0,30,0,0,0,1,0,0,0,0,0,0,560,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,2,917,135,589,0,6,0,0,823,2,224,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,312,6,0,0,2,0,236,402,1,0,0,155,3,0,0,0,0,0,0,42,32,1,167,0,4,4,0,0,0,4,0,0,197,1,0,0,0,0,134,0,0,0,1,92,107,0,178,0,0,0,0,0,0,0,0,30,0,3,0,2,1,0,476,1,0,1,0,88,447,3,273,282,1776,731,47,4,4,0,97,9,0,2012,165,1,0,0,0,0,83,0,0,413,291,438,169,2,1119,0,1,0,212,0,0,0,0,2,0,0,0,3,0,5,0,0,0,1,309,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,35,0,0,0,2,0,0,0,2,0,0,0,8,5,0,8,0,0,159,566,76,10,94,239,1,1165,668,4189,3162,0,1,0,9,83,0,164,3,0,149,0,0,0,0,0,4,4,0,0,2,7,26,177,455,63,0
"25",0,0,0,52,0,0,5,0,2,7,1,15,183,5,0,0,33,0,1,4,3,5,0,9,609,1,0,1,0,0,0,0,255,3,24,5,10,0,11,229,7,5,32,0,76,0,0,183,54,63,1,193,17,13,4,0,0,0,0,0,34,17,6,0,161,75,1,207,3,0,7,12,1,44,22,20,2,3,493,12,2,0,1,0,11,1,278,123,35,168,15,0,0,1,4,0,178,1,0,91,0,5,0,0,30,242,1,0,0,8,193,227,0,7,1,1,1,0,1,0,4,10,93,0,0,0,2,7,19,1236,16,0,0,0,161,1093,1,99,60,61,21,240,8,8,0,319,0,1,18,10,0,1,4,0,1,127,0,1,279,297,107,168,3,5,2,12,2,255,4,0,0,0,2,0,9,1,8,0,274,0,0,0,0,274,0,23,63,6,19,0,1,0,15,0,0,12,0,0,0,0,2,0,24,0,0,3,74,9,152,0,4,0,0,2,1,0,4,0,0,9,4,18,11,16,1,14,137,188,433,49,99,340,4,68,106,23,50,0,2,0,0,0,0,85,3,0,278,0,0,0,0,1,47,29,2,12,0,1,148,37,53,31,2
